temp_avr,temp_max,temp_min,pres,u,v,prec,datetime,Budateteny,Csepel,Erzsebet,Gergely,Gilice,Honved,Kaposztas,Korakas,Kosztolanyi,Pesthidegkut,Szena,Teleki
19.025,25.4,11.0,1020.53289955375,-1.1212111183965547,0.8586033530430925,0.0,2011-05-26,22.0,22.0,24.666666666666664,23.666666666666664,23.0,37.142857142857146,24.0,27.0,22.0,28.0,16.0,28.0
21.85,27.9,14.1,1013.6501311699999,-1.2289543125154099,2.134851387625057,0.0,2011-05-27,31.0,28.0,21.833333333333332,24.0,31.0,38.714285714285715,31.0,33.0,32.0,30.0,22.0,38.0
15.775,19.0,13.1,1013.1168416099999,2.702944981549935,-1.1321596026298204,1.0,2011-05-28,13.0,15.0,19.0,24.333333333333332,16.0,40.285714285714285,13.0,19.0,15.0,18.0,13.0,16.0
17.575000000000003,23.7,12.2,1016.9165297249999,2.453945925531118,-1.7098012878300974,0.0,2011-05-29,11.0,10.0,25.5,24.666666666666664,14.0,41.857142857142854,11.0,14.0,14.0,15.0,10.0,13.0
20.575,26.5,12.9,1020.2995853712499,-1.0893892916295016,0.6377485504104073,0.0,2011-05-30,20.0,20.0,32.0,25.0,22.0,43.42857142857143,20.0,23.0,21.0,23.0,15.0,26.0
21.650000000000002,28.7,14.6,1015.8666159037499,-1.1931697862486554,0.5357047779380876,0.0,2011-05-31,26.0,25.0,42.0,25.0,26.0,45.0,24.0,27.0,29.0,27.0,15.478260869565217,39.0
21.1125,26.8,16.5,1015.5666405262499,0.04783542904563623,-0.9524247078195542,6.0,2011-06-01,24.0,24.0,40.0,23.0,25.0,40.0,31.0,33.0,25.0,29.0,15.956521739130435,35.0
21.1375,28.0,17.8,1019.1996756537498,0.062400449931544415,-2.129201403116191,26.0,2011-06-02,22.0,23.0,50.0,42.0,27.0,28.0,20.0,32.0,27.0,39.0,16.434782608695652,30.0
23.325,27.6,18.4,1021.449490985,-1.7539377102461118,-1.0800581777348255,0.1,2011-06-03,19.0,19.0,32.0,20.0,23.0,17.0,19.0,21.0,18.0,29.0,16.91304347826087,22.0
23.6,29.6,18.8,1018.1497618325,-1.0808421443352854,-0.7452101744153716,1.0,2011-06-04,22.0,22.0,37.0,21.0,24.0,27.0,22.0,27.0,23.0,26.0,17.391304347826086,32.0
21.9125,26.9,17.7,1013.9501065475,-0.9519008780842846,-0.028021345572997847,1.0,2011-06-05,20.0,22.0,37.0,22.0,23.0,30.0,22.0,26.0,21.0,27.0,17.869565217391305,28.0
21.3375,25.5,16.8,1011.4003158387499,-1.7297382791158697,1.0688344010408704,5.0,2011-06-06,24.0,43.0,37.0,24.0,25.0,44.0,23.0,39.0,36.0,33.0,18.347826086956523,37.0
21.625,25.3,16.6,1009.51713708,-1.9168901917728336,1.2800232335353636,3.0,2011-06-07,24.0,29.0,37.0,26.0,27.0,30.0,24.0,28.0,23.0,30.0,18.82608695652174,29.0
21.6375,24.2,18.8,1006.384060915,-0.5303300858899106,0.7071067811865475,10.0,2011-06-08,25.0,27.0,42.0,27.0,27.0,37.0,29.0,29.0,27.0,33.0,19.304347826086957,32.0
18.2375,19.8,15.6,1007.9672642962498,3.0534172648164457,-1.2218736238576802,0.2,2011-06-09,13.0,14.0,21.0,13.0,15.0,16.0,11.0,14.0,12.0,15.0,19.782608695652172,16.0
17.825,21.9,14.5,1010.5837161999999,1.4851891634878238,-3.0366842886705703,0.6,2011-06-10,16.0,15.0,21.0,17.0,19.0,18.0,15.0,16.0,16.0,17.0,20.26086956521739,18.0
18.3875,21.2,15.5,1012.60021734875,-0.6306499845088661,0.1586713300818639,0.0,2011-06-11,19.0,19.0,29.0,20.0,21.0,20.0,18.0,26.0,18.0,22.0,20.73913043478261,21.0
20.087499999999995,24.7,14.6,1014.31674312,0.49311841147918156,-0.570326141918013,0.0,2011-06-12,19.0,23.0,28.0,19.0,21.0,22.0,17.0,18.0,21.0,19.0,21.217391304347828,22.0
20.5125,24.7,14.9,1015.1166774599999,-0.011223776693954648,-0.046126710787770725,0.0,2011-06-13,16.0,27.0,23.0,18.0,22.0,19.0,17.0,20.0,17.0,19.0,21.695652173913043,20.0
19.0625,24.2,15.7,1015.9832729949999,0.08838834764831856,-0.4116116523516815,14.0,2011-06-14,20.5,31.0,39.0,24.0,27.0,31.0,21.0,32.0,25.0,28.0,22.17391304347826,31.0
20.275000000000002,25.6,13.6,1017.6164722725,-0.3671936598217763,0.25806647704341407,0.0,2011-06-15,25.0,35.0,33.0,27.0,25.0,29.0,21.0,28.0,22.0,25.0,22.652173913043477,35.0
22.537499999999998,28.9,14.2,1016.1499259825,0.047835429045636105,0.865484941563911,0.0,2011-06-16,25.0,31.0,35.0,31.0,28.0,23.0,26.0,29.0,22.0,25.0,23.130434782608695,33.0
22.575,27.0,16.8,1014.7167102899998,1.1306499845088662,0.34232961389931926,0.0,2011-06-17,20.0,26.0,35.0,22.0,23.0,26.0,21.0,27.0,20.0,21.0,23.608695652173914,37.0
23.65,28.0,17.5,1009.8837736524999,1.6861042531864243,1.789198406777596,0.0,2011-06-18,24.0,24.5,34.0,21.0,23.0,23.0,21.0,27.0,22.0,19.0,24.086956521739133,29.0
15.685714285714285,18.2,12.7,1011.6122032085714,3.0720835523536922,-2.2334028521657245,0.0,2011-06-19,8.0,23.0,11.0,6.0,9.0,9.0,6.0,10.0,8.0,8.0,24.565217391304348,13.0
17.1625,22.3,11.0,1017.0974672542858,3.34099682831,-0.9639910913556791,0.0,2011-06-20,9.0,21.5,15.0,12.0,13.0,11.0,9.0,16.0,12.0,12.0,25.043478260869566,7.0
21.862499999999997,28.3,14.0,1018.09976593625,1.917597966049516,1.5014018659033188,0.0,2011-06-21,14.0,20.0,23.0,17.0,16.0,16.0,14.0,18.0,13.0,14.0,25.52173913043478,24.0
25.112499999999997,31.7,16.0,1016.9998562187499,-0.27244755338790955,1.5869397662556433,0.0,2011-06-22,13.0,22.0,34.0,19.0,23.0,21.0,24.0,22.0,18.0,20.0,26.0,26.0
25.174999999999997,29.8,20.3,1014.3929273428572,1.5018611029054212,-1.2209640277957727,0.0,2011-06-23,24.125,20.0,31.0,16.0,20.0,23.0,14.0,21.0,16.0,19.0,14.0,13.0
19.287499999999998,22.6,17.5,1016.4832319574999,2.942014374560481,-2.015519249377735,7.0,2011-06-24,12.0,12.0,15.0,11.0,14.0,15.0,8.0,15.0,16.0,12.0,11.0,17.0
17.987499999999997,20.4,15.1,1020.0829364875,3.196545536225372,-3.4671435862984694,0.0,2011-06-25,8.0,8.0,12.0,8.0,11.0,12.0,8.0,10.0,9.0,11.0,8.0,15.0
17.45,20.9,12.8,1022.0327764412499,2.40777605525888,-2.3401265427406055,0.0,2011-06-26,11.0,8.0,14.0,9.0,11.0,13.0,9.0,13.0,11.0,12.0,10.0,21.0
19.55,24.4,12.7,1019.8329570062499,0.7216718020724557,-2.117269852145554,0.0,2011-06-27,14.0,14.0,20.0,14.0,18.0,16.0,13.0,20.0,15.0,15.0,13.0,20.0
19.749999999999996,23.3,14.8,1014.0834289374999,0.9057310078120466,-1.936628082921694,0.0,2011-06-28,15.0,15.0,23.0,16.0,20.0,18.0,15.0,19.0,15.0,19.0,13.0,24.0
20.962500000000002,24.6,18.7,1010.1504184324999,0.7562348509724145,-1.8095794794699718,1.0,2011-06-29,14.0,19.0,29.0,14.0,16.0,16.0,13.0,18.0,17.0,17.0,14.0,32.0
18.225,22.0,16.5,1008.86719042875,1.2994363950858667,-1.2645334609920504,4.0,2011-06-30,17.0,17.0,27.0,15.0,17.0,23.0,13.0,21.0,20.0,24.0,18.0,20.0
15.3,17.2,13.4,1012.45022966,4.594896408021987,-3.715452745284416,0.3,2011-07-01,8.0,8.0,10.0,8.0,9.0,9.0,5.0,8.0,8.0,10.0,7.0,10.0
15.374999999999998,19.6,12.1,1012.1335889837501,3.41035505908614,-1.1626153179811782,0.0,2011-07-02,10.0,12.0,14.0,10.0,12.0,16.0,9.0,13.0,12.0,12.0,10.0,13.0
14.025,18.4,9.9,1009.6671247687499,2.9666614431022156,0.5512528655613667,0.6,2011-07-03,10.0,9.0,13.0,9.0,11.0,10.0,8.0,10.0,8.0,9.0,9.0,10.0
18.05,21.8,14.2,1010.6337120962498,4.107274123458662,-0.7175314356845434,0.7,2011-07-04,10.0,10.0,15.0,10.0,11.0,12.0,10.0,11.0,11.0,11.0,9.0,10.0
20.3875,24.0,16.7,1010.3504020175,2.1765891947503353,-1.5997493533943299,0.0,2011-07-05,11.0,10.0,17.0,12.0,14.0,13.0,11.0,13.0,12.0,14.0,10.0,12.0
20.762500000000003,26.6,12.5,1009.6004635737498,2.4322391792592017,-1.7086925916312794,0.0,2011-07-06,19.666666666666664,15.0,18.0,13.0,16.0,16.0,12.0,15.0,14.0,16.0,9.0,17.0
24.474999999999998,32.3,14.3,1011.51697293,0.8801261547735965,-0.30590190608905027,0.0,2011-07-07,28.333333333333332,29.0,34.0,24.0,26.0,25.0,23.0,25.0,20.0,21.0,18.0,29.0
26.499999999999996,32.5,18.9,1012.85019683,1.2251969908058213,0.2547252328514607,0.0,2011-07-08,28.25,27.0,40.0,27.0,27.0,30.0,26.0,33.0,25.0,26.0,19.0,32.0
27.949999999999996,35.4,18.3,1016.86653382875,-0.3978305980662337,0.9789974719998771,0.0,2011-07-09,32.375,30.0,37.0,25.0,26.0,26.0,24.0,31.0,21.0,24.0,16.0,30.0
29.562499999999996,36.6,22.6,1014.9500244724999,0.01534898748636818,-0.63924029128755,0.0,2011-07-10,36.5,35.0,44.0,31.0,34.0,32.0,30.0,31.0,28.0,32.0,22.0,39.0
26.400000000000002,31.4,21.9,1014.7000449912499,0.6264018659033189,-2.358091122898433,0.0,2011-07-11,40.625,20.0,27.0,18.0,22.0,39.25,17.0,22.0,19.0,22.0,15.0,10.0
25.162499999999994,30.2,19.6,1016.1665912812499,0.9931946038029593,-1.627185832503779,0.0,2011-07-12,44.75,16.0,21.0,12.0,17.0,46.5,19.0,18.0,14.0,17.0,11.0,24.0
25.4125,32.0,18.4,1013.183502805,-2.4297464944008764,1.5444474693643264,0.0,2011-07-13,48.875,23.0,38.0,19.0,21.0,53.75,20.0,24.0,20.0,25.0,15.0,26.0
28.4625,35.1,20.9,1011.4503117349999,-2.039657643779698,1.4143975069145076,0.0,2011-07-14,37.0,24.666666666666668,48.0,28.0,30.0,25.666666666666668,32.0,35.0,27.0,36.0,25.0,42.0
23.425,28.0,19.0,1013.9667718462499,2.3417921015140037,-3.153586251733299,0.6,2011-07-15,15.0,20.333333333333336,24.0,18.0,21.0,26.333333333333332,15.0,23.0,20.0,17.0,32.0,38.0
22.475,28.2,17.1,1013.46681288375,1.9574431103755157,-1.9106732180442303,0.0,2011-07-16,12.0,16.0,15.0,11.0,14.0,27.0,10.0,15.0,12.0,15.0,18.0,5.0
24.6375,31.0,16.2,1007.6172930225,-0.19154081631945657,1.0298494156391085,0.0,2011-07-17,20.0,23.0,32.0,20.0,21.0,27.666666666666668,19.0,25.0,20.0,20.0,73.0,31.0
23.75,29.1,18.6,1006.1840773299999,0.6968509156344658,-0.07400727130382341,0.0,2011-07-18,17.0,23.0,33.0,19.0,21.0,28.333333333333332,20.0,30.0,20.0,19.0,19.0,32.0
24.8125,31.6,19.2,1005.8341060562499,-1.1565149744125065,-0.12649174087714252,0.7,2011-07-19,20.0,24.0,47.0,21.0,23.0,29.0,24.0,43.0,27.0,28.0,20.0,26.0
19.7375,22.5,16.7,1000.9511735225,1.226580979465329,-1.3986324419105054,14.0,2011-07-20,8.0,27.5,14.0,10.0,12.0,19.5,9.0,12.0,9.0,13.0,9.0,16.0
15.725,16.5,15.1,1002.5510422024998,3.694213889714306,-0.7175314356845436,5.0,2011-07-21,11.0,31.0,9.0,7.0,7.0,10.0,5.0,7.0,6.0,6.0,41.0,9.0
17.075,20.7,13.3,1006.9173504749999,2.8971192677846624,-0.28701257427381754,2.0,2011-07-22,25.0,34.5,17.0,12.0,11.0,14.0,10.0,15.0,10.0,11.0,36.4,13.0
16.8125,19.3,13.6,1009.7004553662498,0.567125682783005,-0.5063577587855487,2.0,2011-07-23,18.0,38.0,21.0,14.0,14.0,18.0,13.0,18.0,12.0,13.0,31.8,21.0
18.0375,22.4,15.8,1006.0174243425,-0.9167378071252779,-0.7332786234447345,1.0,2011-07-24,13.0,41.5,23.0,12.0,14.0,23.0,12.0,19.0,14.0,14.0,27.200000000000003,20.0
15.637500000000003,17.9,13.9,1007.317317645,1.1555902227551011,-0.5168737612028208,14.0,2011-07-25,13.0,45.0,21.0,15.0,17.0,19.0,13.0,18.0,13.0,18.0,22.6,18.0
16.6375,20.8,12.2,1012.3835684649998,0.2651650429449553,0.4419417382415923,0.0,2011-07-26,14.0,48.5,30.0,18.0,18.0,20.0,16.0,21.0,19.0,21.0,18.0,25.0
19.150000000000002,24.0,15.4,1016.8831991275,0.7995441473035017,0.396522801730504,2.0,2011-07-27,19.0,52.0,30.0,21.0,18.535714285714285,32.0,18.0,34.0,17.0,20.0,21.0,31.0
17.624999999999996,18.9,15.3,1015.8785196885711,-0.33878926957045413,-0.9077465784244586,6.0,2011-07-28,18.0,28.0,37.0,21.0,19.071428571428573,30.0,18.0,28.0,23.0,23.0,28.0,36.0
19.3875,22.2,16.7,1011.23366285125,0.38268343236508995,-2.654849415639108,3.0,2011-07-29,11.0,14.0,18.0,16.0,19.607142857142858,16.0,11.0,18.0,11.0,15.0,15.0,15.0
19.0375,22.4,16.2,1008.8671904287498,3.7988444166125404,-2.4458541662470483,0.0,2011-07-30,10.0,11.0,16.0,12.0,20.142857142857142,12.0,10.0,13.0,11.0,13.0,10.0,2.0
14.85,15.6,14.1,1010.2504102249999,3.8096988312782165,-0.9567085809127248,0.0,2011-07-31,5.0,6.0,9.0,6.0,20.678571428571427,9.0,5.0,8.0,6.0,7.0,9.0,7.0
18.38571428571429,21.4,15.0,1013.2311179442856,1.8650412175488456,-1.6331000317719038,0.0,2011-08-01,9.0,18.0,16.0,11.0,21.214285714285715,14.0,8.0,14.0,11.0,14.0,15.0,15.0
21.475,25.6,17.3,1016.1999218787499,0.8433305578805024,-0.6306499845088659,0.0,2011-08-02,15.0,21.0,21.0,17.0,21.75,19.0,14.0,24.0,16.0,21.0,17.0,23.0
22.0375,27.1,16.4,1017.8164558574999,-0.840097065906184,0.24442620781491142,0.0,2011-08-03,17.0,21.5,31.0,18.0,22.285714285714285,25.0,19.0,31.0,18.0,27.0,26.0,29.0
18.974999999999998,19.9,18.1,1015.9999382937499,-1.176776695296637,-1.0137164615522805,12.0,2011-08-04,15.0,22.0,29.0,21.0,22.82142857142857,28.0,17.0,28.0,18.0,20.0,24.0,27.0
21.7,27.3,16.5,1015.66663231875,-0.22067085809127243,-0.029329141908727624,0.0,2011-08-05,20.0,25.0,31.0,23.0,23.357142857142858,34.0,22.0,34.0,19.0,24.0,21.0,31.0
22.1125,27.2,16.3,1013.2501639999999,-0.5224475533879096,1.5327465784244585,0.0,2011-08-06,30.0,35.0,43.0,35.0,23.892857142857142,34.0,30.0,43.0,28.0,37.0,31.0,43.0
23.85,30.1,18.5,1008.71720274,0.37894126625100044,1.8148615748960124,0.0,2011-08-07,25.0,39.25,45.0,28.0,24.42857142857143,35.0,29.0,40.0,26.0,39.0,36.0,34.0
21.537499999999998,28.7,17.4,1008.9838475199999,1.0752251926657292,-0.38871646155228007,2.0,2011-08-08,11.0,43.5,21.0,14.0,24.964285714285715,18.0,12.0,17.0,12.0,14.0,20.0,19.0
19.8125,22.8,17.3,1015.51664463,3.642622611904535,-2.4925808990938663,0.0,2011-08-09,6.0,47.75,12.0,8.0,25.5,11.0,6.0,10.0,7.0,9.0,17.0,10.0
17.374999999999996,20.4,15.1,1019.0830185624999,3.1096337738586968,-3.5155308489683446,0.0,2011-08-10,7.0,52.0,12.0,8.0,26.035714285714285,11.0,8.0,12.0,9.0,9.0,14.0,13.0
17.2125,23.4,9.2,1019.66630401875,1.6375280170247954,-0.5947639836776788,0.0,2011-08-11,10.0,18.0,16.0,14.0,26.57142857142857,16.0,12.0,17.0,11.0,15.0,13.0,23.0
19.762500000000003,25.2,12.0,1014.7333755887499,0.01758153547950328,0.007282510442953943,0.0,2011-08-12,20.0,35.0,32.0,31.0,27.107142857142858,35.0,25.0,34.0,19.0,22.0,22.0,39.0
21.162499999999998,26.3,16.6,1011.66696061875,1.127752821723516,-0.2197461064338673,0.0,2011-08-13,20.0,27.0,28.0,22.0,27.642857142857142,23.0,17.0,27.0,16.0,18.0,15.0,26.0
22.375,29.1,15.0,1011.5003076312498,1.4365518905979164,0.48360335304309265,0.0,2011-08-14,13.0,14.0,21.0,17.0,28.17857142857143,20.0,14.0,21.0,14.0,16.0,15.0,23.0
24.5375,31.4,16.6,1012.00026659375,-0.05944225041791548,0.5288053121734577,0.0,2011-08-15,23.0,35.0,41.0,29.0,28.714285714285715,30.0,24.0,34.0,22.0,29.0,23.0,38.0
22.562500000000004,27.0,19.2,1015.6277466216666,2.0820600656971915,-2.5294348110669262,0.0,2011-08-16,8.0,11.0,16.0,10.0,29.25,13.0,9.0,15.0,9.0,13.0,12.0,14.0
22.7875,28.9,17.4,1017.8164558574999,-0.2219786544270023,0.03832037060954699,0.0,2011-08-17,17.0,24.0,27.0,21.0,29.785714285714285,22.0,19.0,33.0,17.0,26.0,18.0,26.0
23.9375,30.6,17.1,1018.31641482,-0.7444262078149115,1.0710669490340057,0.0,2011-08-18,21.0,28.0,38.0,25.0,30.32142857142857,26.0,24.0,33.0,21.0,26.0,14.0,32.0
26.025,33.1,18.9,1016.7665420362499,0.253233491974318,0.6665538625838652,0.0,2011-08-19,21.0,24.0,40.0,24.0,30.857142857142858,30.0,25.0,36.0,22.0,28.0,14.071428571428571,33.0
23.374999999999996,27.2,18.1,1020.0662711887501,2.277542148267649,-2.0745936107128244,0.0,2011-08-20,9.0,12.0,20.0,11.0,31.392857142857142,13.0,10.0,18.0,11.0,14.0,14.142857142857142,16.0
22.662499999999998,29.4,16.3,1021.1161850099999,-0.41818638851795314,-0.033454352701141006,0.0,2011-08-21,13.0,22.0,25.0,16.0,31.92857142857143,17.0,16.0,23.0,15.0,20.0,14.214285714285714,23.0
24.8875,32.8,16.7,1018.8497043799999,-0.06672476086086929,0.8706110963375073,0.0,2011-08-22,23.0,32.0,41.0,31.0,32.464285714285715,28.0,30.0,35.0,22.0,30.0,14.285714285714286,39.0
27.4,34.7,19.8,1017.849786455,-0.3226994749680936,1.2576188396319221,0.0,2011-08-23,28.0,35.0,48.0,32.0,33.0,36.0,35.0,42.0,26.0,41.0,14.357142857142858,47.0
28.2,35.5,21.1,1015.2833304474999,-1.141873761202821,0.65217278623937,0.0,2011-08-24,27.0,41.0,52.0,37.0,36.0,38.0,34.0,53.0,28.0,35.0,14.428571428571429,54.0
28.9125,36.9,22.3,1013.7334576637498,0.3137082462672739,-0.3305820074700947,0.0,2011-08-25,33.0,49.0,54.0,46.0,45.0,43.0,41.0,52.0,32.0,45.0,14.5,55.0
28.674999999999997,35.8,22.8,1013.9167759499999,-1.7841484443277773,1.446927107958243,0.0,2011-08-26,40.0,51.0,65.0,50.0,53.0,49.0,49.0,60.0,36.0,51.0,14.571428571428571,60.0
25.7125,32.2,20.5,1013.65013117,-1.2514018659033188,1.542597966049516,0.0,2011-08-27,34.0,41.0,61.0,40.0,43.0,43.0,42.0,50.0,32.0,52.0,14.642857142857142,57.0
20.4,25.9,16.1,1017.983108845,1.578826573722873,-1.7817751112776967,0.0,2011-08-28,7.0,11.0,15.0,9.0,13.0,31.0,8.0,13.0,11.0,14.0,14.714285714285714,15.0
22.025000000000002,28.3,15.6,1014.5500573024999,0.5874635959909131,-0.5007839666004601,0.0,2011-08-29,14.0,24.0,29.0,21.0,25.0,19.0,19.0,25.0,16.0,23.0,14.785714285714286,30.0
22.987499999999997,28.2,17.0,1011.70029121625,0.647848475310045,-2.0259843417118852,0.0,2011-08-30,16.0,24.0,28.0,19.0,22.0,21.0,17.0,24.0,17.0,20.0,14.857142857142858,30.0
21.062500000000004,26.2,16.0,1013.30015989625,0.8102440942621867,-1.082149940671015,0.0,2011-08-31,13.0,19.0,22.0,17.0,20.0,17.0,15.0,22.0,15.0,21.0,14.928571428571429,26.0
22.5,29.6,16.9,1013.6168005725,-0.06221650539013145,0.11882618575586401,0.0,2011-09-01,21.0,27.0,38.0,26.0,29.0,31.0,26.0,34.0,20.0,29.0,15.0,38.0
22.425,28.0,17.3,1014.13342483375,0.35433735719373394,-0.8530295608580042,0.0,2011-09-02,17.0,27.0,31.0,25.0,26.0,23.0,23.0,34.0,19.0,29.0,17.0,33.0
22.65,29.7,14.8,1015.78328941,0.36626890816437097,-0.32664074121909425,0.0,2011-09-03,16.0,32.0,31.0,25.0,28.0,23.5,22.0,28.0,17.0,27.0,13.0,32.0
23.812500000000004,31.3,16.9,1015.3071380171428,-1.672647928499335,1.098163542949598,0.0,2011-09-04,18.0,25.0,30.0,22.0,23.0,24.0,22.0,29.0,28.0,23.0,15.0,30.0
24.662499999999998,31.8,20.0,1013.7501229625,-0.6872596648745989,0.3862237766939548,0.0,2011-09-05,21.0,27.0,41.0,26.0,29.0,30.0,27.0,34.0,29.0,32.0,16.0,39.0
20.8125,25.6,16.5,1020.0162752924998,2.2722930856809183,-2.7196678310506535,0.0,2011-09-06,9.0,13.0,16.0,12.0,15.0,15.0,12.0,16.0,13.0,18.0,8.0,27.0
19.799999999999997,26.7,11.6,1015.1500080575,1.2585435912893275,-0.4430504344404105,0.0,2011-09-07,12.0,21.0,24.0,23.0,20.0,19.0,18.0,26.0,14.0,16.0,8.0,31.0
17.6625,19.8,16.2,1011.9002748012499,3.419859990877072,-2.8786638907308757,0.5,2011-09-08,7.0,13.0,15.0,9.0,11.0,12.0,9.0,14.0,9.0,9.0,7.0,18.0
17.875,21.6,14.7,1013.850114755,3.7988759765063977,-1.5341332887322792,0.0,2011-09-09,7.0,8.0,17.0,10.0,10.0,12.0,7.0,13.0,9.0,11.0,9.0,15.0
19.825,27.0,13.4,1017.4331539862501,-0.4006480125229174,1.0004771142459135,0.0,2011-09-10,13.0,16.0,28.0,14.0,14.0,23.0,17.0,22.0,13.0,20.0,15.0,24.0
23.212500000000002,31.7,15.9,1015.2833304475,-1.458999443985826,0.9500082152850061,0.0,2011-09-11,16.0,19.0,37.0,17.0,17.0,28.0,22.0,33.0,18.0,27.0,16.0,34.0
22.6125,28.1,16.5,1012.90019272625,1.3465640498548206,-1.4818630748913693,0.0,2011-09-12,17.0,25.0,34.0,22.0,24.0,26.0,24.0,40.0,20.0,24.0,12.0,42.0
22.824999999999996,30.2,15.6,1015.13334275875,1.126968855123056,-0.3754009219221358,0.0,2011-09-13,11.0,19.0,31.0,18.0,17.0,19.0,23.0,28.0,17.0,25.0,9.0,29.0
22.525,30.2,16.5,1014.5333920037499,0.9402940567120055,-1.5298494156391087,0.0,2011-09-14,14.0,23.0,29.0,17.0,20.0,25.0,23.0,25.0,14.0,18.0,10.0,34.0
19.425,23.8,16.2,1018.5830596000001,1.7808072001358244,-1.7337557376906476,0.0,2011-09-15,9.0,15.0,18.0,13.0,15.0,16.0,19.0,18.0,12.0,17.0,11.0,23.0
16.924999999999997,23.3,9.7,1019.5496469274999,0.06147569827413879,-0.7685824794606864,0.0,2011-09-16,17.0,27.0,31.0,24.0,27.0,29.0,31.0,30.0,17.0,27.0,14.0,36.0
19.1625,26.4,12.6,1017.91644765,-0.7253960909427333,0.09009706590618397,0.0,2011-09-17,19.0,28.0,37.0,26.0,26.0,28.0,29.0,33.0,21.0,32.0,15.0,36.0
21.924999999999997,29.8,15.8,1009.6837900674999,-1.5976397132143287,0.7900290888674124,0.0,2011-09-18,31.0,45.0,53.0,41.0,41.0,48.0,44.0,54.0,31.0,46.0,25.0,55.0
21.125000000000004,30.5,15.3,1007.16732995625,-0.4191111401753585,0.027956752839830012,0.5,2011-09-19,31.0,46.0,57.0,41.0,44.0,53.0,45.0,53.0,36.0,37.0,20.0,50.0
15.587499999999999,18.2,14.2,1016.6332196462498,0.7435193334013173,-2.131954224839707,3.0,2011-09-20,12.0,22.0,26.0,15.0,18.0,27.0,31.0,26.0,15.0,19.0,15.0,24.0
18.925,25.5,13.7,1018.2973687642858,0.7508018438442714,-2.062595994063567,0.0,2011-09-21,23.0,35.0,39.0,28.0,28.0,34.0,42.0,44.0,23.0,38.0,24.0,41.0
18.4875,24.2,13.4,1017.5664763762499,1.3137844385910518,-0.4699630838145899,0.0,2011-09-22,32.0,43.0,56.0,39.0,37.0,61.0,56.0,57.0,32.0,47.0,26.0,57.0
18.225,23.1,14.4,1017.1331786087499,2.0260173745511953,-1.7554193244780971,0.0,2011-09-23,17.0,21.0,28.0,21.0,24.0,25.0,37.0,32.0,18.0,30.0,15.0,32.0
16.35,22.9,11.4,1018.9163655749999,0.3591271827783623,-0.7063659740705549,0.0,2011-09-24,18.0,32.0,29.0,24.0,26.0,25.0,36.0,28.0,19.0,25.0,14.0,31.0
16.075,23.7,9.8,1023.19934735375,-0.41410433721000717,0.32585677461863394,0.0,2011-09-25,22.0,35.0,37.0,28.0,31.0,31.0,32.0,39.0,24.0,29.0,18.0,37.0
17.487499999999997,25.5,11.2,1025.49915858125,0.2156208956414536,-0.1313577587855485,0.0,2011-09-26,27.0,40.0,41.0,40.0,36.0,45.0,34.0,46.0,34.0,32.0,17.0,44.0
18.137500000000003,25.9,11.0,1027.0990272612503,0.6157450784291013,-0.5964548246917327,0.0,2011-09-27,28.0,38.0,42.0,36.0,37.0,42.0,35.0,44.0,30.0,34.0,16.0,44.0
19.55,26.1,13.6,1026.99903546875,-0.11548494156391081,-1.020074220337829,0.0,2011-09-28,25.0,33.0,41.0,43.0,34.0,35.0,33.0,38.0,26.0,30.0,19.0,41.0
17.575000000000003,23.5,11.5,1026.8823783775,1.3398333730361047,-0.9455431192987362,0.0,2011-09-29,15.0,28.0,26.0,22.0,25.0,36.0,33.0,29.0,16.0,25.0,18.0,33.0
19.0375,26.2,13.2,1026.33242351875,0.9824946568442745,-0.5964548246917323,0.0,2011-09-30,19.0,31.0,36.0,27.0,27.0,37.0,32.0,32.0,18.0,28.0,17.0,37.0
18.8,26.8,12.9,1024.93253842375,1.0624766422553218,-0.47127088015031965,0.0,2011-10-01,21.0,36.0,37.0,27.0,31.0,26.0,30.0,35.0,21.0,25.0,16.0,38.0
18.5,24.8,13.0,1022.916037275,0.48320243112095707,0.06726646783995024,0.0,2011-10-02,23.0,29.0,38.0,26.0,26.0,28.0,30.0,32.0,21.0,26.0,17.0,37.0
16.1875,23.7,10.6,1023.3993309387499,0.11135973077149738,0.1790092432897721,0.0,2011-10-03,19.0,39.0,42.0,35.0,31.0,32.0,33.0,38.0,25.0,30.0,18.5,41.0
16.975,26.0,8.7,1021.0328585162499,1.2493684180470954,-0.3057179615476373,0.0,2011-10-04,26.0,49.0,49.0,51.0,41.0,40.0,41.0,43.0,29.0,34.0,20.0,58.0
18.299999999999997,25.1,11.2,1020.2829200725,1.9703425724880255,-1.0232493972321812,13.0,2011-10-05,20.0,37.0,35.0,36.0,36.0,36.0,38.0,37.0,24.0,32.0,19.0,49.0
17.5375,23.8,11.8,1016.9331950237499,0.7209309949564628,1.2106319699199135,0.0,2011-10-06,26.0,34.0,40.0,33.0,26.333333333333336,40.0,36.0,42.0,23.0,30.0,17.0,45.0
11.6625,14.6,9.1,1007.1506646574999,2.168414965489286,-1.5801674028979127,3.0,2011-10-07,26.0,34.0,43.0,29.0,16.666666666666668,38.0,30.0,40.0,28.0,28.0,11.5,49.0
9.975,13.7,7.2,1009.6504594699998,3.52163859753386,-1.14805029709527,0.2,2011-10-08,6.0,6.0,11.0,6.0,7.0,10.0,6.0,10.0,7.0,8.0,6.0,8.0
